product_url,img_url,name,sku,normal_price,discount_price,stock,description
https://www.jashanmal.com/collections/dining/products/arte-regal-brown-clay-round-deep-plate-12-cm,"//www.jashanmal.com/cdn/shop/products/VCEXBbgIwe.jpg?v=1704791221&width=400 400w, //www.jashanmal.com/cdn/shop/products/VCEXBbgIwe.jpg?v=1704791221&width=500 500w, //www.jashanmal.com/cdn/shop/products/VCEXBbgIwe.jpg?v=1704791221&width=600 600w, //www.jashanmal.com/cdn/shop/products/VCEXBbgIwe.jpg?v=1704791221&width=700 700w, //www.jashanmal.com/cdn/shop/products/VCEXBbgIwe.jpg?v=1704791221&width=800 800w, //www.jashanmal.com/cdn/shop/products/VCEXBbgIwe.jpg?v=1704791221&width=900 900w, //www.jashanmal.com/cdn/shop/products/VCEXBbgIwe.jpg?v=1704791221&width=1000 1000w",Arte Regal Brown Clay Round Deep Plate 12 cm,32-009,,AED 32,Out of stock,"This Arte Regal Brown Terracotta Round Deep Plate, measuring 12cm in size. Made from high-quality terracotta material, this plate boasts a beautiful brown color that will add a touch of elegance to any table setting. Not only is it stylish, but it is also practical, being both microwave and oven safe. Whether you're serving up a delicious meal or simply using it as a decorative piece, this plate is sure to impress. Its deep design makes it perfect for serving soups, stews, and other hearty dishes. Upgrade your dining experience with the Arte Regal Brown Terracotta Round Deep Plate and enjoy the perfect combination of style and functionality. Size 12 cm x 12 cm x 3 cm"
https://www.jashanmal.com/collections/dining/products/decopor-porcelain-condiment-5-pieces-set-grey-6251882028697,"//www.jashanmal.com/cdn/shop/products/03-186-1_5535edfd-6f6d-4420-8e50-e8e8a9553c06.jpg?v=1704893391&width=400 400w, //www.jashanmal.com/cdn/shop/products/03-186-1_5535edfd-6f6d-4420-8e50-e8e8a9553c06.jpg?v=1704893391&width=500 500w, //www.jashanmal.com/cdn/shop/products/03-186-1_5535edfd-6f6d-4420-8e50-e8e8a9553c06.jpg?v=1704893391&width=600 600w, //www.jashanmal.com/cdn/shop/products/03-186-1_5535edfd-6f6d-4420-8e50-e8e8a9553c06.jpg?v=1704893391&width=700 700w, //www.jashanmal.com/cdn/shop/products/03-186-1_5535edfd-6f6d-4420-8e50-e8e8a9553c06.jpg?v=1704893391&width=800 800w, //www.jashanmal.com/cdn/shop/products/03-186-1_5535edfd-6f6d-4420-8e50-e8e8a9553c06.jpg?v=1704893391&width=900 900w, //www.jashanmal.com/cdn/shop/products/03-186-1_5535edfd-6f6d-4420-8e50-e8e8a9553c06.jpg?v=1704893391&width=1000 1000w",Decopor Porcelain Condiment 5 Pieces Set Grey,03-186,,AED 55,Only 15 units left,"This Decopor Condiment Porcelain 5 Pieces Set in Grey and Pink! This set includes 1 oil pourer, 1 pepper shaker, 1 salt shaker, and 1 vinegar pourer, all made from high-quality porcelain material. The set measures 19x20x8.5cm and is perfect for adding a touch of elegance to your dining table. The porcelain parts are dishwasher safe, making cleaning a breeze. With its sleek and modern design, this set is sure to impress your guests and elevate your dining experience. Whether you're hosting a dinner party or simply enjoying a meal with your family, the Decopor Condiment Porcelain 5 Pieces Set is a must-have addition to your kitchen. Order yours today and enjoy the convenience and style it brings to your table! . Size 19 cm x 20 cm x 8.5 cm"
https://www.jashanmal.com/collections/dining/products/arte-regal-brown-clay-steak-thick-plate-30-cm-12-39348,"//www.jashanmal.com/cdn/shop/products/32-016-1_dcf186a6-1ca4-4012-9ea6-3f1129e36bfb.jpg?v=1704893528&width=400 400w, //www.jashanmal.com/cdn/shop/products/32-016-1_dcf186a6-1ca4-4012-9ea6-3f1129e36bfb.jpg?v=1704893528&width=500 500w, //www.jashanmal.com/cdn/shop/products/32-016-1_dcf186a6-1ca4-4012-9ea6-3f1129e36bfb.jpg?v=1704893528&width=600 600w, //www.jashanmal.com/cdn/shop/products/32-016-1_dcf186a6-1ca4-4012-9ea6-3f1129e36bfb.jpg?v=1704893528&width=700 700w, //www.jashanmal.com/cdn/shop/products/32-016-1_dcf186a6-1ca4-4012-9ea6-3f1129e36bfb.jpg?v=1704893528&width=800 800w, //www.jashanmal.com/cdn/shop/products/32-016-1_dcf186a6-1ca4-4012-9ea6-3f1129e36bfb.jpg?v=1704893528&width=900 900w, //www.jashanmal.com/cdn/shop/products/32-016-1_dcf186a6-1ca4-4012-9ea6-3f1129e36bfb.jpg?v=1704893528&width=1000 1000w","Arte Regal Brown Clay Steak Thick Plate 30 cm / 12""",32-016,,AED 49,Out of stock,"This Arte Regal Brown Terracotta Steak Thick Plate, a stunning addition to your dinnerware collection. Made in Spain, this plate boasts a generous size of 30cm and is crafted from high-quality terracotta material, ensuring durability and longevity. The rich brown color adds a touch of elegance to your table setting, making it perfect for special occasions or everyday use. This plate is not only stylish but also practical, as it is both microwave and oven safe, allowing you to easily reheat or cook your favorite meals. Its thick design ensures that your steak or other dishes stay warm for longer, making it ideal for serving hot meals. Upgrade your dining experience with the Arte Regal Brown Terracotta Steak Thick Plate and impress your guests with its beauty and functionality. Size 30.5 cm x 30.5 cm x 4 cm"
https://www.jashanmal.com/collections/dining/products/berlinger-haus-cooking-spoon-black-rose-gold-collection-bh-6201,"//www.jashanmal.com/cdn/shop/products/BH-128-1_86e521e0-fecf-4694-b44c-610859c13cdc.jpg?v=1704894080&width=400 400w, //www.jashanmal.com/cdn/shop/products/BH-128-1_86e521e0-fecf-4694-b44c-610859c13cdc.jpg?v=1704894080&width=500 500w, //www.jashanmal.com/cdn/shop/products/BH-128-1_86e521e0-fecf-4694-b44c-610859c13cdc.jpg?v=1704894080&width=600 600w, //www.jashanmal.com/cdn/shop/products/BH-128-1_86e521e0-fecf-4694-b44c-610859c13cdc.jpg?v=1704894080&width=700 700w, //www.jashanmal.com/cdn/shop/products/BH-128-1_86e521e0-fecf-4694-b44c-610859c13cdc.jpg?v=1704894080&width=800 800w, //www.jashanmal.com/cdn/shop/products/BH-128-1_86e521e0-fecf-4694-b44c-610859c13cdc.jpg?v=1704894080&width=900 900w, //www.jashanmal.com/cdn/shop/products/BH-128-1_86e521e0-fecf-4694-b44c-610859c13cdc.jpg?v=1704894080&width=1000 1000w",Berlinger Haus Cooking Spoon Black Rose Gold Collection,BH-128,,AED 30,Out of stock,"This Berlinger Haus Cooking Spoon in Black-Rose Gold, made with high-quality plastic material that is durable and long-lasting. This stylish and elegant spoon is perfect for all your cooking needs, whether you're stirring a pot of soup or saut̩ing vegetables. The black and rose gold color combination adds a touch of sophistication to your kitchen decor. The Berlinger Haus Cooking Spoon is made in Hungary, ensuring the highest quality craftsmanship. Its ergonomic design makes it comfortable to hold and easy to use. This spoon is also dishwasher safe, making cleaning up a breeze. Upgrade your kitchen utensils with the Berlinger Haus Cooking Spoon in Black-Rose Gold and enjoy cooking with style and ease. Size 35.5 cm x 8 cm x 6 cm"
https://www.jashanmal.com/collections/dining/products/berlinger-haus-soup-ladle-black-rose-gold-collection-bh-6205n,"//www.jashanmal.com/cdn/shop/products/BH-131-1_25d19193-b1e6-4d43-bd6e-bcdd7927c108.jpg?v=1704894183&width=400 400w, //www.jashanmal.com/cdn/shop/products/BH-131-1_25d19193-b1e6-4d43-bd6e-bcdd7927c108.jpg?v=1704894183&width=500 500w, //www.jashanmal.com/cdn/shop/products/BH-131-1_25d19193-b1e6-4d43-bd6e-bcdd7927c108.jpg?v=1704894183&width=600 600w, //www.jashanmal.com/cdn/shop/products/BH-131-1_25d19193-b1e6-4d43-bd6e-bcdd7927c108.jpg?v=1704894183&width=700 700w, //www.jashanmal.com/cdn/shop/products/BH-131-1_25d19193-b1e6-4d43-bd6e-bcdd7927c108.jpg?v=1704894183&width=800 800w, //www.jashanmal.com/cdn/shop/products/BH-131-1_25d19193-b1e6-4d43-bd6e-bcdd7927c108.jpg?v=1704894183&width=900 900w, //www.jashanmal.com/cdn/shop/products/BH-131-1_25d19193-b1e6-4d43-bd6e-bcdd7927c108.jpg?v=1704894183&width=1000 1000w",Berlinger Haus Soup Ladle Black Rose Gold Collection,BH-131,,AED 30,Out of stock,"This Berlinger Haus Soup Ladle in Black-Rose Gold, made in Hungary with high-quality plastic material. This ladle is perfect for serving soups, stews, and other liquid dishes with ease. The black and rose gold color combination adds a touch of elegance to your kitchen and dining table. The ladle's ergonomic handle ensures a comfortable grip, making it easy to use for extended periods. Its durable construction ensures that it can withstand high temperatures and is dishwasher safe for easy cleaning. The Berlinger Haus Soup Ladle is a must-have kitchen tool for any home cook or professional chef. Get yours today and elevate your cooking and serving experience. Size 34 cm x 9.5 cm x 9.5 cm"
https://www.jashanmal.com/collections/dining/products/vivalto-6-pieces-foot-points-wine-glass-set,"//www.jashanmal.com/cdn/shop/products/mYdXP42f8T.jpg?v=1704797626&width=400 400w, //www.jashanmal.com/cdn/shop/products/mYdXP42f8T.jpg?v=1704797626&width=500 500w, //www.jashanmal.com/cdn/shop/products/mYdXP42f8T.jpg?v=1704797626&width=600 600w, //www.jashanmal.com/cdn/shop/products/mYdXP42f8T.jpg?v=1704797626&width=700 700w, //www.jashanmal.com/cdn/shop/products/mYdXP42f8T.jpg?v=1704797626&width=800 800w, //www.jashanmal.com/cdn/shop/products/mYdXP42f8T.jpg?v=1704797626&width=900 900w, //www.jashanmal.com/cdn/shop/products/mYdXP42f8T.jpg?v=1704797626&width=1000 1000w",Vivalto 6 Pieces Foot Points Wine Glass Set,AR-052,,AED 110,Out of stock,"Elevate your wine drinking experience with the Vivalto Cobalt Blue Points Wine Glass 6 Pieces Set from Spain. Crafted from high-quality glass, these wine glasses have a capacity of 330ml and come in a stunning transparent color. The set includes 6 pieces of wine glasses, making it perfect for entertaining guests or enjoying a glass of wine with your loved ones. The cobalt blue points on the glass add a touch of elegance and sophistication to your table setting. These wine glasses are not only stylish but also functional, allowing you to savor the aroma and taste of your favorite wine. Invest in the Vivalto Cobalt Blue Points Wine Glass 6 Pieces Set and take your wine drinking experience to the next level."
https://www.jashanmal.com/collections/dining/products/arte-regal-brown-clay-flat-oval-plate-31-cm-12-99528,"//www.jashanmal.com/cdn/shop/products/32-050-1_62efd74d-6812-41bf-a615-451a622af490.jpg?v=1704893559&width=400 400w, //www.jashanmal.com/cdn/shop/products/32-050-1_62efd74d-6812-41bf-a615-451a622af490.jpg?v=1704893559&width=500 500w, //www.jashanmal.com/cdn/shop/products/32-050-1_62efd74d-6812-41bf-a615-451a622af490.jpg?v=1704893559&width=600 600w, //www.jashanmal.com/cdn/shop/products/32-050-1_62efd74d-6812-41bf-a615-451a622af490.jpg?v=1704893559&width=700 700w, //www.jashanmal.com/cdn/shop/products/32-050-1_62efd74d-6812-41bf-a615-451a622af490.jpg?v=1704893559&width=800 800w, //www.jashanmal.com/cdn/shop/products/32-050-1_62efd74d-6812-41bf-a615-451a622af490.jpg?v=1704893559&width=900 900w, //www.jashanmal.com/cdn/shop/products/32-050-1_62efd74d-6812-41bf-a615-451a622af490.jpg?v=1704893559&width=1000 1000w","Arte Regal Brown Clay Flat Oval Plate 31 cm / 12""",32-050,,AED 41,Out of stock,"This Arte Regal Brown Terracotta Flat Oval Plate, a stunning addition to your dinnerware collection. Made in Spain, this plate measures 31cm and is crafted from high-quality terracotta material, ensuring durability and longevity. The beautiful brown color adds a touch of elegance to any table setting, making it perfect for both casual and formal occasions. This plate is not only stylish but also practical, as it is both microwave and oven safe, allowing you to easily heat up or cook your favorite dishes. Whether you're serving up a delicious meal for your family or hosting a dinner party, the Arte Regal Brown Terracotta Flat Oval Plate is sure to impress your guests. Order yours today and elevate your dining experience to the next level. Size 31 cm x 24.5 cm x 3 cm"
https://www.jashanmal.com/collections/dining/products/city-glass-7-piece-bohemia-glass-bowl-set-11-cm-04-432,"//www.jashanmal.com/cdn/shop/products/04-432-1_b8425ae8-6bd5-4f66-881a-dc8473581559.jpg?v=1704893519&width=400 400w, //www.jashanmal.com/cdn/shop/products/04-432-1_b8425ae8-6bd5-4f66-881a-dc8473581559.jpg?v=1704893519&width=500 500w, //www.jashanmal.com/cdn/shop/products/04-432-1_b8425ae8-6bd5-4f66-881a-dc8473581559.jpg?v=1704893519&width=600 600w, //www.jashanmal.com/cdn/shop/products/04-432-1_b8425ae8-6bd5-4f66-881a-dc8473581559.jpg?v=1704893519&width=700 700w, //www.jashanmal.com/cdn/shop/products/04-432-1_b8425ae8-6bd5-4f66-881a-dc8473581559.jpg?v=1704893519&width=800 800w, //www.jashanmal.com/cdn/shop/products/04-432-1_b8425ae8-6bd5-4f66-881a-dc8473581559.jpg?v=1704893519&width=900 900w, //www.jashanmal.com/cdn/shop/products/04-432-1_b8425ae8-6bd5-4f66-881a-dc8473581559.jpg?v=1704893519&width=1000 1000w",City Glass 7 Piece Bohemia Glass Bowl Set 11 cm,04-432,,AED 45,Out of stock,"This City Glass Transparent 7 Piece Bohemia Glass Bowl Set, perfect for adding a touch of elegance to your dining table. Made from high-quality glass material, this set includes 1 large bowl measuring 20cm and 6 small bowls measuring 11cm each. The transparent design of these bowls adds a classic touch to your table setting, making them perfect for any occasion. These bowls are also dishwasher safe, making cleaning up after meals a breeze. Whether you're hosting a dinner party or simply enjoying a meal with your family, this glass bowl set is a must-have. Upgrade your dining experience with the City Glass Transparent 7 Piece Bohemia Glass Bowl Set today!"
https://www.jashanmal.com/collections/dining/products/arte-regal-brown-clay-steak-thick-plate-26-cm-10-39347,"//www.jashanmal.com/cdn/shop/products/32-015-1_11566118-dac5-487f-ab10-02455efd2f8b.jpg?v=1704893545&width=400 400w, //www.jashanmal.com/cdn/shop/products/32-015-1_11566118-dac5-487f-ab10-02455efd2f8b.jpg?v=1704893545&width=500 500w, //www.jashanmal.com/cdn/shop/products/32-015-1_11566118-dac5-487f-ab10-02455efd2f8b.jpg?v=1704893545&width=600 600w, //www.jashanmal.com/cdn/shop/products/32-015-1_11566118-dac5-487f-ab10-02455efd2f8b.jpg?v=1704893545&width=700 700w, //www.jashanmal.com/cdn/shop/products/32-015-1_11566118-dac5-487f-ab10-02455efd2f8b.jpg?v=1704893545&width=800 800w, //www.jashanmal.com/cdn/shop/products/32-015-1_11566118-dac5-487f-ab10-02455efd2f8b.jpg?v=1704893545&width=900 900w, //www.jashanmal.com/cdn/shop/products/32-015-1_11566118-dac5-487f-ab10-02455efd2f8b.jpg?v=1704893545&width=1000 1000w","Arte Regal Brown Clay Steak Thick Plate 26 cm / 10""",32-015,,AED 53,Out of stock,"This Arte Regal Brown Terracotta Steak Thick Plate, a stunning addition to your dinnerware collection. Made in Spain, this plate boasts a generous size of 26cm and is crafted from high-quality terracotta material, ensuring durability and longevity. The rich brown color adds a touch of elegance to your table setting, making it perfect for special occasions or everyday use. This plate is not only stylish but also practical, as it is both microwave and oven safe, allowing you to easily reheat or cook your favorite meals. Its thick design ensures that your steak or other dishes stay warm for longer, making it ideal for serving hot meals. Upgrade your dining experience with the Arte Regal Brown Terracotta Steak Thick Plate and impress your guests with its beauty and functionality. Size 26 cm"
https://www.jashanmal.com/collections/dining/products/city-glass-12-piece-mars-ice-cream-bowl-set-200-ml-04-500,"//www.jashanmal.com/cdn/shop/products/04-500-1_4b811a2b-b2e0-480f-83e6-5a7cb6921d5e.jpg?v=1704893888&width=400 400w, //www.jashanmal.com/cdn/shop/products/04-500-1_4b811a2b-b2e0-480f-83e6-5a7cb6921d5e.jpg?v=1704893888&width=500 500w, //www.jashanmal.com/cdn/shop/products/04-500-1_4b811a2b-b2e0-480f-83e6-5a7cb6921d5e.jpg?v=1704893888&width=600 600w, //www.jashanmal.com/cdn/shop/products/04-500-1_4b811a2b-b2e0-480f-83e6-5a7cb6921d5e.jpg?v=1704893888&width=700 700w, //www.jashanmal.com/cdn/shop/products/04-500-1_4b811a2b-b2e0-480f-83e6-5a7cb6921d5e.jpg?v=1704893888&width=800 800w, //www.jashanmal.com/cdn/shop/products/04-500-1_4b811a2b-b2e0-480f-83e6-5a7cb6921d5e.jpg?v=1704893888&width=900 900w, //www.jashanmal.com/cdn/shop/products/04-500-1_4b811a2b-b2e0-480f-83e6-5a7cb6921d5e.jpg?v=1704893888&width=1000 1000w",City Glass 12 Piece Mars Ice-Cream Bowl Set 200 ml,04-500,,AED 50,Only 5 units left,"This City Glass Transparent 12 Piece Mars Ice-Cream Bowl Set with a capacity of 200ml. Made from high-quality glass material, these bowls are perfect for serving your favorite ice-cream desserts. The transparent design adds a touch of elegance to your table setting, making it perfect for special occasions or everyday use. The set includes 12 pieces, ensuring that you have enough bowls for your family and guests. These bowls are also dishwasher safe, making cleaning up a breeze. Whether you're hosting a party or enjoying a quiet night in, the City Glass Transparent 12 Piece Mars Ice-Cream Bowl Set is a must-have addition to your kitchen. Get yours today and elevate your dessert game!"
https://www.jashanmal.com/collections/dining/products/arte-regal-brown-clay-round-deep-plate-with-handle-34-cm,"//www.jashanmal.com/cdn/shop/products/eop1QmtNPL.jpg?v=1704791162&width=400 400w, //www.jashanmal.com/cdn/shop/products/eop1QmtNPL.jpg?v=1704791162&width=500 500w, //www.jashanmal.com/cdn/shop/products/eop1QmtNPL.jpg?v=1704791162&width=600 600w, //www.jashanmal.com/cdn/shop/products/eop1QmtNPL.jpg?v=1704791162&width=700 700w, //www.jashanmal.com/cdn/shop/products/eop1QmtNPL.jpg?v=1704791162&width=800 800w, //www.jashanmal.com/cdn/shop/products/eop1QmtNPL.jpg?v=1704791162&width=900 900w, //www.jashanmal.com/cdn/shop/products/eop1QmtNPL.jpg?v=1704791162&width=1000 1000w",Arte Regal Brown Clay Round Deep Plate with Handle 34 cm,32-030,,AED 45,Out of stock,"This Arte Regal Brown Terracotta Round Deep Plate With Handle, measuring 34cm in size. Made from high-quality terracotta material, this plate boasts a beautiful brown color that will add a touch of elegance to any dining table. The deep design of the plate, along with the convenient handle, makes it perfect for serving soups, stews, and other delicious dishes. This plate is not only stylish but also practical, as it is both microwave and oven safe. Whether you're hosting a dinner party or simply enjoying a meal with your family, the Arte Regal Brown Terracotta Round Deep Plate With Handle is a must-have addition to your kitchenware collection. Order yours today and experience the perfect combination of style and functionality. Size 37 cm x 34 cm x 7 cm"
https://www.jashanmal.com/collections/dining/products/arte-regal-transparent-rectangular-glass-appetizer-bowl-4-pieces-set-16-cm-53322,"//www.jashanmal.com/cdn/shop/products/32-069-1_19d30688-8988-49cb-b507-f28ea18d7dcd.jpg?v=1704893578&width=400 400w, //www.jashanmal.com/cdn/shop/products/32-069-1_19d30688-8988-49cb-b507-f28ea18d7dcd.jpg?v=1704893578&width=500 500w, //www.jashanmal.com/cdn/shop/products/32-069-1_19d30688-8988-49cb-b507-f28ea18d7dcd.jpg?v=1704893578&width=600 600w, //www.jashanmal.com/cdn/shop/products/32-069-1_19d30688-8988-49cb-b507-f28ea18d7dcd.jpg?v=1704893578&width=700 700w, //www.jashanmal.com/cdn/shop/products/32-069-1_19d30688-8988-49cb-b507-f28ea18d7dcd.jpg?v=1704893578&width=800 800w, //www.jashanmal.com/cdn/shop/products/32-069-1_19d30688-8988-49cb-b507-f28ea18d7dcd.jpg?v=1704893578&width=900 900w, //www.jashanmal.com/cdn/shop/products/32-069-1_19d30688-8988-49cb-b507-f28ea18d7dcd.jpg?v=1704893578&width=1000 1000w",Arte Regal Transparent Rectangular Glass Appetizer Bowl 4 Pieces Set 16 cm,32-069,,AED 30,Only 4 units left,"Elevate your dining experience with the Arte Regal Transparent Rectangular Glass Appetizer Bowl 4 Pieces Set. Made from high-quality glass, these bowls are perfect for serving appetizers, desserts, or even small portions of your favorite dishes. The transparent design adds a touch of elegance to any table setting, while the rectangular shape provides a modern twist. This set includes four pieces, making it ideal for intimate gatherings or small dinner parties. The durable glass construction ensures that these bowls will last for years to come, making them a great investment for any home. Whether you're hosting a formal dinner or a casual get-together, the Arte Regal Transparent Rectangular Glass Appetizer Bowl 4 Pieces Set is sure to impress your guests. Order yours today and take your dining experience to the next level. Size 16 cm x 7 cm x 2 cm"
https://www.jashanmal.com/collections/dining/products/berlinger-haus-spaghetti-spoon-black-rose-gold-collection-bh-6206,"//www.jashanmal.com/cdn/shop/products/BH-132-1_265ce2fc-5bf7-4af9-9a8c-16dc10ead5bb.jpg?v=1704894185&width=400 400w, //www.jashanmal.com/cdn/shop/products/BH-132-1_265ce2fc-5bf7-4af9-9a8c-16dc10ead5bb.jpg?v=1704894185&width=500 500w, //www.jashanmal.com/cdn/shop/products/BH-132-1_265ce2fc-5bf7-4af9-9a8c-16dc10ead5bb.jpg?v=1704894185&width=600 600w, //www.jashanmal.com/cdn/shop/products/BH-132-1_265ce2fc-5bf7-4af9-9a8c-16dc10ead5bb.jpg?v=1704894185&width=700 700w, //www.jashanmal.com/cdn/shop/products/BH-132-1_265ce2fc-5bf7-4af9-9a8c-16dc10ead5bb.jpg?v=1704894185&width=800 800w, //www.jashanmal.com/cdn/shop/products/BH-132-1_265ce2fc-5bf7-4af9-9a8c-16dc10ead5bb.jpg?v=1704894185&width=900 900w, //www.jashanmal.com/cdn/shop/products/BH-132-1_265ce2fc-5bf7-4af9-9a8c-16dc10ead5bb.jpg?v=1704894185&width=1000 1000w",Berlinger Haus Spaghetti Spoon Black Rose Gold Collection,BH-132,,AED 30,Out of stock,"This Berlinger Haus Spaghetti Spoon in Black-Rose Gold, made from high-quality plastic material. This stylish and functional kitchen tool is perfect for serving spaghetti and other long pasta dishes. The black and rose gold color combination adds a touch of elegance to your kitchen decor. The Berlinger Haus Spaghetti Spoon is made in Hungary, ensuring superior craftsmanship and durability. Its sleek design makes it easy to handle and use, while the plastic material ensures that it is safe to use with non-stick cookware. This spaghetti spoon is a must-have for any pasta lover and is sure to become a staple in your kitchen. Get your hands on the Berlinger Haus Spaghetti Spoon today and elevate your pasta serving game. Size 36.3 cm x 8 cm x 8 cm"
https://www.jashanmal.com/collections/dining/products/city-glass-6-piece-tandra-glass-set-220-ml-04-433,"//www.jashanmal.com/cdn/shop/products/04-433-1_9e0b9d4d-e349-42c7-9dcf-4daad7b89260.jpg?v=1704893490&width=400 400w, //www.jashanmal.com/cdn/shop/products/04-433-1_9e0b9d4d-e349-42c7-9dcf-4daad7b89260.jpg?v=1704893490&width=500 500w, //www.jashanmal.com/cdn/shop/products/04-433-1_9e0b9d4d-e349-42c7-9dcf-4daad7b89260.jpg?v=1704893490&width=600 600w, //www.jashanmal.com/cdn/shop/products/04-433-1_9e0b9d4d-e349-42c7-9dcf-4daad7b89260.jpg?v=1704893490&width=700 700w, //www.jashanmal.com/cdn/shop/products/04-433-1_9e0b9d4d-e349-42c7-9dcf-4daad7b89260.jpg?v=1704893490&width=800 800w, //www.jashanmal.com/cdn/shop/products/04-433-1_9e0b9d4d-e349-42c7-9dcf-4daad7b89260.jpg?v=1704893490&width=900 900w, //www.jashanmal.com/cdn/shop/products/04-433-1_9e0b9d4d-e349-42c7-9dcf-4daad7b89260.jpg?v=1704893490&width=1000 1000w",City Glass 6 Piece Tandra Glass Set 220 ml,04-433,,AED 30,Out of stock,"This City Glass 6 Piece Tandra Glass Set, perfect for adding a touch of elegance to your dining experience. Made from high-quality glass, these glasses have a capacity of 220ml and come in a transparent color. Whether you're serving water, juice, or any other beverage, these glasses are sure to impress your guests. Plus, they're dishwasher safe, making cleaning up a breeze. Ideal for everyday use or special occasions, this glass set is a must-have for any home. Order now and elevate your dining experience with the City Glass 6 Piece Tandra Glass Set. Available in Egypt."
https://www.jashanmal.com/collections/dining/products/city-glass-rocks-glass-fruit-bowl-30-cm-04-440,"//www.jashanmal.com/cdn/shop/products/04-440-1_21e7476c-3d36-48ba-a44c-596fc0a7a2f3.jpg?v=1704893480&width=400 400w, //www.jashanmal.com/cdn/shop/products/04-440-1_21e7476c-3d36-48ba-a44c-596fc0a7a2f3.jpg?v=1704893480&width=500 500w, //www.jashanmal.com/cdn/shop/products/04-440-1_21e7476c-3d36-48ba-a44c-596fc0a7a2f3.jpg?v=1704893480&width=600 600w, //www.jashanmal.com/cdn/shop/products/04-440-1_21e7476c-3d36-48ba-a44c-596fc0a7a2f3.jpg?v=1704893480&width=700 700w, //www.jashanmal.com/cdn/shop/products/04-440-1_21e7476c-3d36-48ba-a44c-596fc0a7a2f3.jpg?v=1704893480&width=800 800w, //www.jashanmal.com/cdn/shop/products/04-440-1_21e7476c-3d36-48ba-a44c-596fc0a7a2f3.jpg?v=1704893480&width=900 900w, //www.jashanmal.com/cdn/shop/products/04-440-1_21e7476c-3d36-48ba-a44c-596fc0a7a2f3.jpg?v=1704893480&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/04-440-1_21e7476c-3d36-48ba-a44c-596fc0a7a2f3.jpg?v=1704893480&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/04-440-1_21e7476c-3d36-48ba-a44c-596fc0a7a2f3.jpg?v=1704893480&width=1200 1200w",City Glass Rocks Glass Fruit Bowl 30 cm,04-440,,AED 39,Out of stock,"This City Glass Transparent Rocks Glass Fruit Bowl, measuring 30cm in size and made of high-quality glass material. This stunning fruit bowl boasts a transparent color that adds a touch of elegance to any table setting. Not only is it visually appealing, but it is also dishwasher safe, making it easy to clean and maintain. Whether you're serving fresh fruits or using it as a decorative centerpiece, this glass bowl is a versatile addition to your kitchen or dining room. Its sleek and modern design is perfect for any occasion, from casual family dinners to formal gatherings. Upgrade your tableware collection with the City Glass Transparent Rocks Glass Fruit Bowl and impress your guests with its beauty and functionality."
https://www.jashanmal.com/collections/dining/products/arte-regal-brown-clay-round-deep-plate-with-handle-30-cm,"//www.jashanmal.com/cdn/shop/products/BD0ncj7FNd.jpg?v=1704791677&width=400 400w, //www.jashanmal.com/cdn/shop/products/BD0ncj7FNd.jpg?v=1704791677&width=500 500w, //www.jashanmal.com/cdn/shop/products/BD0ncj7FNd.jpg?v=1704791677&width=600 600w, //www.jashanmal.com/cdn/shop/products/BD0ncj7FNd.jpg?v=1704791677&width=700 700w, //www.jashanmal.com/cdn/shop/products/BD0ncj7FNd.jpg?v=1704791677&width=800 800w, //www.jashanmal.com/cdn/shop/products/BD0ncj7FNd.jpg?v=1704791677&width=900 900w, //www.jashanmal.com/cdn/shop/products/BD0ncj7FNd.jpg?v=1704791677&width=1000 1000w",Arte Regal Brown Clay Round Deep Plate with Handle 30 cm,32-028,,AED 40,Out of stock,"This Arte Regal Brown Terracotta Round Deep Plate With Handle, measuring 30cm in size. Made from high-quality terracotta material, this plate boasts a beautiful brown color that will add a touch of elegance to any dining table. The deep design of the plate, along with the convenient handle, makes it perfect for serving soups, stews, and other delicious dishes. This plate is not only stylish but also practical, as it is both microwave and oven safe. Whether you're hosting a dinner party or simply enjoying a meal with your family, the Arte Regal Brown Terracotta Round Deep Plate With Handle is a must-have addition to your kitchenware collection. Order yours today and experience the perfect combination of style and functionality. Size 33 cm x 30 cm x 7 cm"
